path;Gallica[url];IIIF[url];Classe[tag];ARK[text]
Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Vignette_164.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:23.79,17.59,15.16,16.25/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Ornement_165.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:22.78,75.95,76.21,10.11/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Ornement_166.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:84.5,62.88,13.55,13.61/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_95_num_NP-Vignette_167.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f95.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f95/pct:19.24,11.31,48.8,44.27/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_95_num_NP-Ornement_168.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f95.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f95/pct:2.64,65.43,82.25,19.51/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_95_num_NP-Ornement_169.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f95.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f95/pct:67.8,11.58,15.03,53.64/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_95_num_NP-Ornement_170.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f95.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f95/pct:4.79,11.9,14.45,53.38/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_95_num_NP-Ornement_171.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f95.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f95/pct:3.88,4.39,82.41,7.18/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Vignette_172.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:21.55,17.94,15.28,59.02/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Ornement_173.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:36.22,60.92,56.31,6.02/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Ornement_174.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:76.91,66.72,5.41,9.92/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Ornement_175.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:36.48,3.85,54.16,4.55/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Vignette_176.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:36.48,66.45,40.09,10.3/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Vignette_177.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:81.89,63.25,13.73,13.5/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Ornement_178.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:19.57,76.42,73.91,8.35/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Ornement_179.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:91.07,6.67,4.55,56.53/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Vignette_180.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:21.46,4.12,15.19,13.98/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_120_num_NP-Lettrine_181.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f120.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f120/pct:36.57,32.14,7.3,4.34/max/0/default.jpg;Lettrine;ark:/12148/bpt6k1519350c
