ARK,Vue,Image_filename,Annotation_filename,Category_name,Gallica,IIIF,Confidence
ark:/12148/bpt6k1519350c,145,Ces_presentes_Heures_a_lusaige_de_view_145_num_NP_jpg.rf.f5087812d8902f8984ad155b246d1ddc.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_109.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:63.22,4.51,14.86,13.75/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,145,Ces_presentes_Heures_a_lusaige_de_view_145_num_NP_jpg.rf.f5087812d8902f8984ad155b246d1ddc.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_110.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:10.92,61.17,52.19,2.1/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,246,Ces_presentes_Heures_a_lusaige_de_view_246_num_NP_jpg.rf.15d8b9971e290e6714332b4711470f81.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Ornement_111.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:74.55,67.71,5.46,10.11/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,246,Ces_presentes_Heures_a_lusaige_de_view_246_num_NP_jpg.rf.15d8b9971e290e6714332b4711470f81.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Ornement_112.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:35.81,67.5,38.99,10.53/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,246,Ces_presentes_Heures_a_lusaige_de_view_246_num_NP_jpg.rf.15d8b9971e290e6714332b4711470f81.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Ornement_113.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:20.72,19.11,15.09,58.44/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,246,Ces_presentes_Heures_a_lusaige_de_view_246_num_NP_jpg.rf.15d8b9971e290e6714332b4711470f81.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Vignette_114.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:21.29,5.61,14.52,13.55/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,246,Ces_presentes_Heures_a_lusaige_de_view_246_num_NP_jpg.rf.15d8b9971e290e6714332b4711470f81.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Ornement_115.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:35.56,5.03,52.12,4.55/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,246,Ces_presentes_Heures_a_lusaige_de_view_246_num_NP_jpg.rf.15d8b9971e290e6714332b4711470f81.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Ornement_116.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:19.58,77.66,75.29,9.21/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,246,Ces_presentes_Heures_a_lusaige_de_view_246_num_NP_jpg.rf.15d8b9971e290e6714332b4711470f81.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Ornement_117.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:88.34,6.3,5.46,57.03/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,246,Ces_presentes_Heures_a_lusaige_de_view_246_num_NP_jpg.rf.15d8b9971e290e6714332b4711470f81.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Vignette_118.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:80.18,64.11,13.69,13.66/max/0/default.jpg",1.0
ark:/12148/bpt6k1512192v,135,fantaisies_de_mere_Sote__contenant_view_135_num_66r_jpg.rf.1fa367e289a5e88c9e728f461a041748.jpg,bpt6k1512192v/fantaisies_de_mere_Sote__contenant_view_135_num_66r-Vignette_119.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1512192v/f135.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1512192v/f135/pct:3.03,9.01,86.62,53.52/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,240,Ces_presentes_Heures_a_lusaige_de_view_240_num_NP_jpg.rf.8922d63bcb8758e94210760db60da3c8.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Ornement_120.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:36.2,67.96,39.39,10.39/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,240,Ces_presentes_Heures_a_lusaige_de_view_240_num_NP_jpg.rf.8922d63bcb8758e94210760db60da3c8.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Vignette_121.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:20.39,49.04,15.48,14.66/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,240,Ces_presentes_Heures_a_lusaige_de_view_240_num_NP_jpg.rf.8922d63bcb8758e94210760db60da3c8.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Vignette_122.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:19.82,34.43,15.97,14.93/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,240,Ces_presentes_Heures_a_lusaige_de_view_240_num_NP_jpg.rf.8922d63bcb8758e94210760db60da3c8.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Ornement_123.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:75.35,67.91,5.41,9.97/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,240,Ces_presentes_Heures_a_lusaige_de_view_240_num_NP_jpg.rf.8922d63bcb8758e94210760db60da3c8.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Vignette_124.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:19.66,19.78,15.56,14.71/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,240,Ces_presentes_Heures_a_lusaige_de_view_240_num_NP_jpg.rf.8922d63bcb8758e94210760db60da3c8.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Ornement_125.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:19.82,77.67,75.35,9.86/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,240,Ces_presentes_Heures_a_lusaige_de_view_240_num_NP_jpg.rf.8922d63bcb8758e94210760db60da3c8.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Ornement_126.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:34.64,4.64,52.74,4.85/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,240,Ces_presentes_Heures_a_lusaige_de_view_240_num_NP_jpg.rf.8922d63bcb8758e94210760db60da3c8.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Vignette_127.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:19.08,5.17,15.64,14.66/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,240,Ces_presentes_Heures_a_lusaige_de_view_240_num_NP_jpg.rf.8922d63bcb8758e94210760db60da3c8.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Vignette_128.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:20.64,63.65,15.64,14.71/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,240,Ces_presentes_Heures_a_lusaige_de_view_240_num_NP_jpg.rf.8922d63bcb8758e94210760db60da3c8.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Ornement_129.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:87.88,5.54,6.55,58.74/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,240,Ces_presentes_Heures_a_lusaige_de_view_240_num_NP_jpg.rf.8922d63bcb8758e94210760db60da3c8.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Vignette_130.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:80.75,64.39,13.78,13.28/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,206,Ces_presentes_Heures_a_lusaige_de_view_206_num_NP_jpg.rf.7c8ca38591d3225533db4d6f807ad393.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Vignette_131.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:35.14,66.38,39.57,10.15/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,206,Ces_presentes_Heures_a_lusaige_de_view_206_num_NP_jpg.rf.7c8ca38591d3225533db4d6f807ad393.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Vignette_132.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:20.77,17.74,15.35,58.42/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,206,Ces_presentes_Heures_a_lusaige_de_view_206_num_NP_jpg.rf.7c8ca38591d3225533db4d6f807ad393.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Ornement_133.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:74.71,66.81,5.09,9.94/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,206,Ces_presentes_Heures_a_lusaige_de_view_206_num_NP_jpg.rf.7c8ca38591d3225533db4d6f807ad393.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Ornement_134.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:36.37,3.31,53.12,4.86/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,206,Ces_presentes_Heures_a_lusaige_de_view_206_num_NP_jpg.rf.7c8ca38591d3225533db4d6f807ad393.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Ornement_135.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:88.92,4.86,5.33,58.39/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,206,Ces_presentes_Heures_a_lusaige_de_view_206_num_NP_jpg.rf.7c8ca38591d3225533db4d6f807ad393.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Ornement_136.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:19.21,76.64,75.45,10.05/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,206,Ces_presentes_Heures_a_lusaige_de_view_206_num_NP_jpg.rf.7c8ca38591d3225533db4d6f807ad393.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Vignette_137.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:21.76,3.63,14.53,14.0/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,206,Ces_presentes_Heures_a_lusaige_de_view_206_num_NP_jpg.rf.7c8ca38591d3225533db4d6f807ad393.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Vignette_138.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:79.8,63.39,13.93,13.61/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,189,Ces_presentes_Heures_a_lusaige_de_view_189_num_NP_jpg.rf.c68615a3fe987632d3b8d2135b04ddfb.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_189_num_NP-Vignette_139.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f189.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f189/pct:18.23,12.39,48.24,43.35/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,189,Ces_presentes_Heures_a_lusaige_de_view_189_num_NP_jpg.rf.c68615a3fe987632d3b8d2135b04ddfb.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_189_num_NP-Ornement_140.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f189.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f189/pct:2.45,65.56,80.05,19.85/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,189,Ces_presentes_Heures_a_lusaige_de_view_189_num_NP_jpg.rf.c68615a3fe987632d3b8d2135b04ddfb.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_189_num_NP-Ornement_141.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f189.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f189/pct:66.39,12.29,14.23,53.11/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,189,Ces_presentes_Heures_a_lusaige_de_view_189_num_NP_jpg.rf.c68615a3fe987632d3b8d2135b04ddfb.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_189_num_NP-Ornement_142.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f189.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f189/pct:4.66,12.5,13.98,52.84/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,189,Ces_presentes_Heures_a_lusaige_de_view_189_num_NP_jpg.rf.c68615a3fe987632d3b8d2135b04ddfb.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_189_num_NP-Ornement_143.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f189.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f189/pct:3.92,5.42,78.62,6.97/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,88,Ces_presentes_Heures_a_lusaige_de_view_88_num_NP_jpg.rf.422fdb13f3d23c5a279eed741cb1daa4.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_88_num_NP-Vignette_144.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f88.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f88/pct:36.42,11.19,50.0,44.27/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,88,Ces_presentes_Heures_a_lusaige_de_view_88_num_NP_jpg.rf.422fdb13f3d23c5a279eed741cb1daa4.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_88_num_NP-Ornement_145.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f88.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f88/pct:19.48,65.36,77.91,19.53/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,88,Ces_presentes_Heures_a_lusaige_de_view_88_num_NP_jpg.rf.422fdb13f3d23c5a279eed741cb1daa4.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_88_num_NP-Ornement_146.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f88.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f88/pct:21.84,11.24,14.67,53.85/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,88,Ces_presentes_Heures_a_lusaige_de_view_88_num_NP_jpg.rf.422fdb13f3d23c5a279eed741cb1daa4.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_88_num_NP-Ornement_147.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f88.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f88/pct:86.42,11.46,10.71,53.79/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,88,Ces_presentes_Heures_a_lusaige_de_view_88_num_NP_jpg.rf.422fdb13f3d23c5a279eed741cb1daa4.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_88_num_NP-Ornement_148.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f88.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f88/pct:21.84,4.3,76.16,7.15/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,72,Ces_presentes_Heures_a_lusaige_de_view_72_num_NP_jpg.rf.8acd2108073b14d33177f2143582124d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Ornement_149.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:75.46,66.36,5.51,10.09/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,72,Ces_presentes_Heures_a_lusaige_de_view_72_num_NP_jpg.rf.8acd2108073b14d33177f2143582124d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Ornement_150.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:36.48,3.38,53.42,4.61/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,72,Ces_presentes_Heures_a_lusaige_de_view_72_num_NP_jpg.rf.8acd2108073b14d33177f2143582124d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Ornement_151.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:21.29,75.97,73.62,8.42/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,72,Ces_presentes_Heures_a_lusaige_de_view_72_num_NP_jpg.rf.8acd2108073b14d33177f2143582124d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Vignette_152.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:21.62,17.38,14.77,58.96/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,72,Ces_presentes_Heures_a_lusaige_de_view_72_num_NP_jpg.rf.8acd2108073b14d33177f2143582124d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Ornement_153.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:90.07,4.88,5.43,58.34/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,72,Ces_presentes_Heures_a_lusaige_de_view_72_num_NP_jpg.rf.8acd2108073b14d33177f2143582124d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Ornement_154.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:21.54,3.59,14.86,13.89/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,72,Ces_presentes_Heures_a_lusaige_de_view_72_num_NP_jpg.rf.8acd2108073b14d33177f2143582124d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Vignette_155.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:36.14,66.47,10.43,9.66/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,72,Ces_presentes_Heures_a_lusaige_de_view_72_num_NP_jpg.rf.8acd2108073b14d33177f2143582124d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Ornement_156.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:35.98,66.09,39.9,10.3/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,72,Ces_presentes_Heures_a_lusaige_de_view_72_num_NP_jpg.rf.8acd2108073b14d33177f2143582124d.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Vignette_157.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:81.05,63.09,14.06,13.59/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,76,Ces_presentes_Heures_a_lusaige_de_view_76_num_NP_jpg.rf.eaf31114e4072d31e625c400cab0b4f1.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Ornement_158.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:79.25,66.33,5.5,10.01/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,76,Ces_presentes_Heures_a_lusaige_de_view_76_num_NP_jpg.rf.eaf31114e4072d31e625c400cab0b4f1.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Vignette_159.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:23.54,3.55,15.16,14.09/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,76,Ces_presentes_Heures_a_lusaige_de_view_76_num_NP_jpg.rf.eaf31114e4072d31e625c400cab0b4f1.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Ornement_160.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:38.19,3.01,54.45,4.57/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,76,Ces_presentes_Heures_a_lusaige_de_view_76_num_NP_jpg.rf.eaf31114e4072d31e625c400cab0b4f1.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Vignette_161.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:23.62,61.32,15.24,14.95/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,76,Ces_presentes_Heures_a_lusaige_de_view_76_num_NP_jpg.rf.eaf31114e4072d31e625c400cab0b4f1.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Vignette_162.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:38.7,66.0,40.81,10.49/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,76,Ces_presentes_Heures_a_lusaige_de_view_76_num_NP_jpg.rf.eaf31114e4072d31e625c400cab0b4f1.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Ornement_163.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:93.14,6.89,4.83,56.11/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,76,Ces_presentes_Heures_a_lusaige_de_view_76_num_NP_jpg.rf.eaf31114e4072d31e625c400cab0b4f1.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Vignette_164.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:23.79,17.59,15.16,16.25/max/0/default.jpg",1.0
